RowNumber,CustomerId,Firstname,Lastname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
321,15810834,Frank,Garcia,525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0
322,15678910,Grace,Johnson,680,France,,,8,141441.75,1,1,1,16278.97,0
323,15694408,Bob,Miller,749,France,Male,40,1,139290.41,1,1,0,182855.42,1
324,15585215,Jack,Williams,763,France,Female,31,4,0,2,0,0,50404.72,0
325,15682757,Bob,Smith,734,France,Male,30,3,0,2,1,0,107640.25,0
326,15736601,Jack,Taylor,716,France,Male,35,4,144428.87,1,1,0,134132.65,0
327,15601848,Alice,Williams,594,France,Male,35,2,0,2,1,0,103480.69,0
328,15736008,Hank,Wilson,644,France,Female,46,9,95441.27,1,1,0,108761.05,1
329,15669064,Alice,Taylor,671,Germany,Male,,1,144848.74,1,1,1,179012.3,0
330,15624528,Ivy,Garcia,664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0
331,15598493,Frank,Garcia,656,France,Male,50,7,0,2,0,1,72143.44,0
332,15601274,Grace,Brown,667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0
333,15702669,Jack,Davis,663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0
334,15728669,Grace,Jones,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1
335,15742668,Jack,Miller,626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0
336,15697441,Carol,Wilson,485,France,Male,29,7,182123.79,1,1,0,116828.51,1
337,15740476,Bob,Jones,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0
338,15648064,Ivy,Jones,649,France,Male,33,2,0,2,1,0,2010.98,0
339,15636624,Hank,Brown,805,Spain,Female,,5,165272.13,1,1,0,14109.85,1
340,15807923,Jack,Garcia,716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1
341,15745844,Grace,Johnson,642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1
342,15786170,Ivy,Williams,659,France,Male,31,4,118342.26,1,0,0,161574.19,0
343,15681081,David,Smith,545,Spain,Female,47,5,0,2,1,1,38970.14,0
344,15684484,David,Johnson,543,France,Male,22,8,0,2,0,0,127587.22,0
345,15785869,Alice,Johnson,718,France,Female,25,7,0,2,1,0,30380.12,0
346,15763859,Hank,Davis,840,France,Female,43,7,0,2,1,0,90908.95,0
347,15658935,Carol,Davis,630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0
348,15747358,Grace,Johnson,643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0
349,15735203,Bob,Garcia,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0
350,15576256,Bob,Jones,582,France,Male,39,5,0,2,1,1,129892.93,0
351,15659420,Grace,Williams,659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0
352,15593365,Frank,Jones,762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0
353,15777352,Carol,Jones,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0
354,15812007,Ivy,Jones,670,Spain,Male,25,6,0,2,1,1,78358.94,0
355,15625461,Jack,Williams,613,France,Female,45,1,187841.99,2,1,1,147224.27,0
356,15739438,Frank,Williams,539,France,Male,30,0,0,2,1,0,160979.66,0
357,15611759,Jack,Brown,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0
358,15661629,Jack,Miller,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1
359,15633950,Frank,Johnson,737,France,Male,41,1,101960.74,1,1,1,123547.28,0
360,15592386,Alice,Taylor,520,France,Male,58,3,0,2,0,1,32790.02,0
361,15803716,David,Brown,706,Spain,Male,,3,0,2,0,1,181543.67,0
362,15696674,Jack,Brown,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1
363,15706365,Frank,Smith,648,France,Female,50,9,102535.57,1,1,1,189543.19,0
364,15745088,Frank,Taylor,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0
365,15676715,Eva,Davis,640,France,Male,,9,0,2,1,1,199493.38,0
366,15613085,Alice,Smith,628,Spain,Female,33,3,0,1,1,1,188193.25,0
367,15633537,Hank,Davis,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0
368,15594720,Eva,Miller,460,Germany,Female,,8,102742.91,2,1,1,189339.6,0
369,15684042,Eva,Wilson,636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0
370,15583303,Grace,Davis,593,France,Female,29,2,152265.43,1,1,0,34004.44,0
371,15611579,David,Jones,801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0
372,15774696,Frank,Davis,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0
373,15694506,David,Taylor,611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0
374,15688074,Carol,Williams,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0
375,15759537,Grace,Taylor,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0
376,15758449,Hank,Miller,769,France,Female,39,8,0,1,0,1,21016,0
377,15583456,David,Brown,745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1
378,15667871,Bob,Jones,572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0
379,15677371,Jack,Wilson,629,Spain,Female,,2,34013.63,1,1,0,19570.63,0
380,15629677,Carol,Miller,687,Spain,Female,39,2,0,3,0,0,188150.6,1
381,15713578,Alice,Brown,483,France,Female,50,9,0,2,1,1,111020.24,0
382,15591509,Hank,Garcia,690,France,Male,36,7,101583.11,2,1,0,123775.15,0
383,15568240,Carol,Taylor,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0
384,15622993,Jack,Miller,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0
385,15689294,Grace,Taylor,705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0
386,15720910,Jack,Wilson,560,France,Female,,9,0,1,1,1,15928.49,0
387,15721181,Eva,Brown,611,Spain,Male,46,6,0,2,1,0,45886.33,0
388,15776433,Jack,Taylor,730,Spain,Male,62,2,0,2,1,1,186489.95,0
389,15748936,Eva,Williams,709,Spain,Female,45,2,0,2,0,1,162922.65,0
390,15717225,Grace,Davis,544,France,Female,21,10,161525.96,2,1,0,9262.77,0
391,15685226,Ivy,Smith,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0
392,15785611,Eva,Wilson,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0
393,15573456,Alice,Smith,648,Spain,Male,46,9,127209,2,1,0,77405.95,1
394,15684548,Jack,Johnson,556,Spain,Male,38,8,0,2,0,0,417.41,1
395,15620505,Jack,Davis,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0
396,15807432,Alice,Wilson,645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0
397,15584766,Bob,Miller,557,France,Male,33,3,54503.55,1,1,1,371.05,0
398,15612187,Frank,Williams,547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0
399,15762218,Ivy,Miller,701,France,Female,39,9,0,2,0,1,145894.9,0
400,15646372,Hank,Garcia,616,France,Female,66,1,135842.41,1,1,0,183840.51,1
401,15690452,Eva,Johnson,605,France,Male,52,1,63349.75,1,1,0,108887.44,0
402,15747795,Alice,Williams,593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0
403,15781589,Grace,Taylor,751,Spain,Male,52,8,0,2,0,1,179291.85,0
404,15732674,Eva,Taylor,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0
405,15642291,Frank,Jones,685,France,Male,23,8,0,2,1,1,112239.03,0
406,15692761,Grace,Taylor,718,France,Male,36,9,0,1,1,0,45909.87,0
407,15578045,Carol,Brown,538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1
408,15745354,Jack,Johnson,611,Spain,Female,37,4,0,2,1,0,125696.26,0
409,15701376,Carol,Brown,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0
410,15691625,Eva,Davis,537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0
411,15566594,Frank,Jones,709,Spain,Male,23,10,0,2,0,0,129590.18,0
412,15760431,Ivy,Jones,850,France,Male,38,1,0,2,1,1,80006.65,0
413,15686302,Eva,Taylor,745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0
414,15801559,Alice,Williams,693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1
415,15810432,David,Davis,795,Spain,Male,35,8,0,2,1,0,167155.36,0
416,15809616,Eva,Garcia,626,Spain,Male,26,8,0,2,0,0,191420.71,0
417,15720559,Jack,Johnson,487,Germany,Female,,5,110368.03,1,0,0,11384.45,1
418,15695632,Jack,Johnson,556,France,Female,39,9,89588.35,1,1,1,94898.1,0
419,15659843,Eva,Wilson,643,France,Female,46,6,0,2,0,0,106781.59,0
420,15615624,Grace,Miller,605,France,Female,28,6,0,2,0,0,159508.52,0
421,15810418,David,Taylor,756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1
422,15716186,Alice,Wilson,586,France,Female,38,2,0,2,1,0,87168.46,0
423,15674551,Eva,Garcia,535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1
424,15622834,Grace,Jones,678,France,Female,35,4,0,1,1,0,125518.32,0
425,15566111,Jack,Smith,596,France,Male,39,9,0,1,1,0,48963.59,0
426,15784597,Jack,Garcia,648,France,Male,26,9,162923.85,1,1,0,98368.24,0
427,15652883,Frank,Garcia,492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0
428,15806964,Eva,Williams,702,France,Male,45,0,80793.58,1,1,1,27474.81,0
429,15576313,David,Williams,486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0
430,15806467,Bob,Williams,568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1
431,15597602,David,Williams,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1
432,15743040,Jack,Miller,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0
433,15705521,Jack,Taylor,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0
434,15595039,Carol,Johnson,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1
435,15799384,Jack,Taylor,683,France,Male,33,8,0,1,0,0,73564.44,0
436,15581197,Alice,Taylor,762,France,Female,,3,99286.98,1,0,1,85578.63,0
437,15693737,Hank,Johnson,627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0
438,15624623,Eva,Williams,516,France,Male,35,10,104088.59,2,0,0,119666,0
439,15783501,David,Taylor,800,France,Female,38,2,168190.33,2,1,0,68052.08,0
440,15690134,Hank,Miller,464,Germany,,,3,85679.25,1,1,1,164104.74,0
441,15782735,Grace,Williams,626,France,Female,35,3,0,1,0,0,80190.36,0
442,15611088,Bob,Miller,790,France,Female,31,9,0,2,1,0,84126.75,0
443,15672145,Alice,Wilson,534,France,Female,34,7,121551.58,2,1,1,70179,0
444,15732628,David,Taylor,745,France,Male,46,2,122220.19,1,1,1,118024.1,0
445,15787470,Hank,Brown,553,Spain,Male,47,3,116528.15,1,0,0,145704.19,1
446,15803406,Bob,Miller,748,France,Female,26,1,77780.29,1,0,1,183049.41,0
447,15730460,Carol,Wilson,722,France,Male,37,2,0,1,0,0,120906.83,0
448,15644572,Alice,Davis,501,France,Male,40,4,125832.2,1,1,1,100433.83,0
449,15694860,Alice,Davis,675,France,Female,38,6,68065.8,1,0,0,138777,1
450,15658169,Carol,Wilson,778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0
451,15794396,Eva,Jones,494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0
452,15785798,Carol,Jones,850,France,Male,40,9,0,2,0,1,119232.33,0
453,15710825,Alice,Williams,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0
454,15668444,Alice,Jones,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0
455,15726631,Hank,Davis,758,France,Female,39,6,127357.76,1,0,1,56577,0
456,15733797,Jack,Jones,506,France,Male,36,5,0,2,1,0,164253.35,0
457,15747960,Bob,Brown,733,France,Male,33,3,0,1,1,1,7666.73,0
458,15634632,Carol,Davis,711,France,Male,38,3,0,2,1,0,68487.51,0
459,15707362,Bob,Miller,514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1
460,15662976,Carol,Garcia,637,Spain,Male,37,8,0,1,1,1,186062.36,0
461,15732778,Grace,Jones,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0
462,15718443,Alice,Jones,539,France,Male,39,3,0,2,1,0,36692.17,0
463,15670039,Jack,Taylor,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0
464,15773792,Hank,Johnson,662,France,Female,32,4,133950.37,1,1,1,48725.68,1
465,15613786,Jack,Brown,818,Spain,Male,26,4,0,2,1,1,167036.94,0
466,15726032,Jack,Davis,608,France,Male,33,9,89968.69,1,1,0,68777.26,0
467,15663252,Jack,Davis,850,Spain,Female,32,9,0,2,1,1,18924.92,0
468,15593782,Bob,Smith,816,Germany,Female,38,5,130878.75,3,1,0,71905.77,1
469,15633283,Carol,Johnson,536,France,Male,35,8,0,2,1,0,64833.28,0
470,15749167,Ivy,Jones,753,France,Male,35,3,0,2,1,1,184843.77,0
471,15759298,Grace,Wilson,631,Spain,Male,27,10,134169.62,1,1,1,176730.02,0
472,15683625,David,Taylor,703,France,Male,37,1,149762.08,1,1,0,20629.4,1
473,15635367,Jack,Miller,774,France,Male,26,2,93844.69,1,1,0,28415.36,0
474,15681705,Eva,Taylor,785,France,Male,28,8,0,2,1,0,77231.27,0
475,15603156,Bob,Jones,571,France,Female,33,1,0,2,1,0,102750.7,0
476,15591986,Hank,Smith,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1
477,15798888,David,Garcia,605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0
478,15809722,Ivy,Davis,611,France,Female,,8,100812.33,2,1,0,147358.27,0
479,15677538,Eva,Miller,569,France,Male,38,7,0,1,1,1,108469.2,0
480,15797736,Ivy,Johnson,658,France,Male,29,4,80262.6,1,1,1,20612.82,0
481,15695585,David,Jones,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,0
482,15744398,Jack,Brown,525,France,Female,23,5,0,2,1,0,160249.1,0
483,15750658,Eva,Wilson,798,France,Male,37,8,0,3,0,0,110783.28,0
484,15578186,Ivy,Taylor,486,Germany,Male,37,9,115217.99,2,1,0,144995.33,0
485,15676519,Hank,Smith,615,Spain,Male,61,9,0,2,1,0,150227.85,1
486,15637954,Carol,Garcia,730,France,Female,35,0,155470.55,1,1,1,53718.28,0
487,15758639,Alice,Williams,641,France,Male,37,7,0,2,1,0,75248.3,0
488,15613772,Carol,Wilson,542,France,Male,,3,135096.77,1,1,1,14353.43,1
489,15731744,David,Jones,692,France,Male,30,2,0,2,0,1,130486.57,0
490,15807709,Bob,Garcia,714,Germany,Female,55,9,180075.22,1,1,1,100127.71,0
491,15714689,Alice,Wilson,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0
492,15699005,Grace,Wilson,710,France,Female,41,2,156067.05,1,1,1,9983.88,0
493,15624170,Hank,Davis,639,France,Female,38,4,81550.94,2,0,1,118974.77,0
494,15725679,Grace,Wilson,531,France,Female,47,6,0,1,0,0,194998.34,1
495,15585865,Eva,Brown,673,France,Female,38,2,170061.92,2,0,0,134901.34,1
496,15804256,Alice,Garcia,765,Germany,Male,36,8,92310.54,2,1,1,72924.56,0
497,15662403,Grace,Jones,622,France,Female,32,6,169089.38,2,1,0,101057.95,0
498,15733616,Grace,Jones,806,France,Male,40,5,80613.93,1,1,1,142838.64,0
499,15591995,Ivy,Brown,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
500,15677020,Carol,Johnson,570,France,Female,58,8,0,1,0,1,116503.92,1
501,15727688,Ivy,Garcia,555,Spain,Male,32,4,0,2,1,1,54405.79,0
502,15715941,Alice,Wilson,692,France,Male,54,5,0,2,1,1,88721.84,0
503,15714485,Alice,Smith,774,France,Male,60,5,85891.55,1,1,0,74135.48,1
504,15730059,David,Miller,638,Spain,Male,44,9,77637.35,2,1,1,111346.22,0
505,15715527,Ivy,Garcia,543,Spain,Female,,4,0,1,0,0,194902.16,0
506,15576623,Frank,Williams,584,France,,31,5,0,2,1,0,31474.27,0
507,15805565,Carol,Smith,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0
508,15677307,Alice,Brown,684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0
509,15773890,David,Wilson,733,France,Male,22,5,0,2,1,1,117202.19,0
510,15598883,Ivy,Johnson,599,Spain,Female,37,2,0,2,1,1,143739.29,0
511,15568506,Carol,Williams,524,Germany,Female,,10,67238.98,2,1,1,161811.23,0
512,15761043,Ivy,Johnson,632,Germany,Female,38,6,86569.76,2,1,0,98090.91,0
513,15782236,Grace,Johnson,735,Spain,Male,34,5,0,2,0,0,71095.41,0
514,15593601,David,Taylor,734,France,Male,34,6,133598.4,1,1,1,13107.24,0
515,15682048,Carol,Davis,605,France,Female,51,3,136188.78,1,1,1,67110.59,1
516,15746902,Jack,Williams,793,Spain,Male,38,9,0,2,1,0,88225.02,0
517,15752081,Eva,Miller,468,France,Female,56,10,0,3,0,1,62256.87,1
518,15781307,Eva,Davis,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0
519,15775912,Carol,Williams,698,France,Male,,4,101238.24,2,0,1,177815.87,1
520,15745417,Ivy,Johnson,707,France,Male,58,6,89685.92,1,0,1,126471.13,0
521,15671256,David,Davis,850,France,Female,35,1,211774.31,1,1,0,188574.12,1
522,15653547,Eva,Williams,850,France,Male,56,7,131317.48,1,1,1,119175.45,0
523,15595766,David,Miller,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0
524,15742358,Eva,Smith,696,Germany,Male,32,8,101160.99,1,1,1,115916.55,0
525,15763274,Grace,Garcia,661,France,Male,48,3,120320.54,1,0,0,96463.25,0
526,15786063,Ivy,Wilson,776,France,Female,31,2,0,2,1,1,112349.51,0
527,15600258,Grace,Williams,701,France,Male,43,2,0,2,1,1,165303.79,0
528,15573318,Eva,Miller,610,France,Male,26,8,0,2,1,0,166031.08,0
529,15653849,Jack,Garcia,572,Germany,Female,48,3,152827.99,1,1,0,38411.79,1
530,15694272,Jack,Davis,673,France,Male,30,1,64097.75,1,1,1,77783.35,0
531,15736112,Grace,Williams,519,Spain,Female,57,2,119035.35,2,1,1,29871.79,0
532,15749851,Jack,Williams,702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0
533,15663478,Eva,Brown,729,France,Male,32,6,93694.42,1,1,1,79919.13,0
534,15592300,Carol,Williams,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
535,15567832,Grace,Wilson,550,France,Female,40,7,114354.95,1,1,0,54018.93,0
536,15776780,Bob,Brown,608,France,Male,59,1,0,1,1,0,70649.64,1
537,15592846,Ivy,Garcia,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
538,15739803,Jack,Davis,686,Spain,Male,34,9,0,2,1,0,127569.8,0
539,15794142,Jack,Davis,564,Germany,Female,62,5,114931.35,3,0,1,18260.98,1
540,15762729,Alice,Jones,745,Germany,Female,28,1,111071.36,1,1,0,73275.96,1
541,15667896,Frank,Jones,833,France,Male,37,8,151226.18,2,1,1,136129.49,0
542,15626578,Grace,Garcia,622,France,Male,26,9,0,2,1,1,153237.59,0
543,15776223,Hank,Taylor,597,France,Female,42,4,64740.12,1,1,1,106841.12,0
544,15705953,Jack,Miller,721,Spain,Male,51,0,169312.13,1,1,0,109078.35,1
545,15802593,Ivy,Taylor,504,France,Female,49,7,0,3,0,1,87822.14,1
546,15615457,Bob,Miller,842,Spain,Female,44,2,112652.08,2,1,0,126644.98,0
547,15708916,Jack,Brown,587,France,Male,38,0,0,2,1,0,47414.15,0
548,15720187,Bob,Garcia,479,Germany,Female,30,7,143964.36,2,1,0,41879.99,0
549,15595440,Eva,Miller,508,France,Male,49,7,122451.46,2,1,1,75808.1,0
550,15600651,Eva,Jones,749,France,Male,24,1,0,3,1,1,47911.03,0
551,15750141,Frank,Jones,721,Germany,Female,36,3,65253.07,2,1,0,28737.78,0
552,15657284,Carol,Johnson,674,Germany,Male,47,6,106901.94,1,1,1,2079.2,1
553,15763063,Hank,Miller,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
554,15709324,Alice,Garcia,417,France,Male,34,7,0,2,1,0,55003.79,0
555,15711309,Frank,Smith,574,Germany,Male,33,3,129834.67,1,1,0,193131.42,0
556,15775318,David,Brown,590,Spain,Female,51,3,154962.99,3,0,1,191932.27,1
557,15705515,Alice,Williams,587,Germany,Male,40,5,138241.9,2,1,0,159418.1,0
558,15634844,Grace,Williams,598,Germany,Male,41,3,91536.93,1,1,0,191468.78,1
559,15717046,Ivy,Miller,741,Spain,Male,53,3,0,2,1,1,38913.68,0
560,15571816,David,Taylor,850,Spain,Female,70,5,0,1,1,1,705.18,0
561,15670080,David,Brown,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
562,15800440,Frank,Davis,650,Spain,Male,61,1,152968.73,1,0,1,82970.69,0
563,15665678,Carol,Wilson,607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0
564,15665956,Frank,Williams,509,France,Female,46,1,0,1,1,0,71244.59,1
565,15788126,Grace,Jones,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
566,15811773,Jack,Brown,543,France,Male,36,4,0,2,1,1,141210.5,0
567,15651674,Jack,Taylor,438,Spain,Female,,2,0,1,0,0,191763.07,1
568,15689614,Carol,Garcia,687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0
569,15795564,Grace,Taylor,737,Germany,Male,31,5,121192.22,2,1,1,74890.58,0
570,15706647,Carol,Brown,761,France,Male,31,7,0,3,1,1,166698.18,0
571,15728505,Bob,Davis,601,France,Male,44,1,100486.18,2,1,1,62678.53,0
572,15730076,Jack,Williams,651,France,Male,45,1,0,1,1,0,67740.08,1
573,15622003,David,Jones,745,France,Male,35,9,92566.53,2,1,0,161519.77,0
574,15607312,Hank,Smith,648,Spain,Female,49,10,0,2,1,1,159835.78,1
575,15644753,Ivy,Garcia,848,Spain,Male,40,3,110929.96,1,1,1,30876.84,0
576,15653620,Grace,Jones,546,France,Female,27,8,0,2,1,1,14858.1,0
577,15761986,Alice,Davis,439,Spain,,,3,138901.61,1,1,0,75685.97,0
578,15633922,Carol,Wilson,755,France,Male,30,4,123217.66,2,0,1,144183.1,0
579,15734674,Ivy,Davis,593,France,Female,41,6,0,1,1,0,65170.66,0
580,15658032,Alice,Davis,701,France,Male,39,2,0,2,1,1,82526.92,0
581,15692671,Ivy,Williams,701,Spain,Male,36,8,0,2,1,0,169161.46,0
582,15737741,Hank,Brown,607,Spain,Female,33,2,108431.87,2,0,1,109291.39,1
583,15576352,Alice,Brown,586,Spain,,,3,0,2,0,1,6057.81,0
584,15753719,Frank,Jones,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0
585,15803689,Eva,Wilson,647,Germany,Female,51,1,119741.77,2,0,0,54954.51,1
586,15718057,Frank,Wilson,760,France,Female,51,2,100946.71,1,0,0,179614.8,1
587,15722010,Jack,Taylor,621,Spain,Male,53,9,170491.84,1,1,0,35588.07,1
588,15680998,Eva,Smith,725,France,Male,44,5,0,1,1,1,117356.14,0
589,15614782,Frank,Davis,526,France,Male,36,1,0,1,1,0,160696.72,0
590,15591047,Eva,Smith,519,Spain,Female,47,6,157296.02,2,0,0,147278.43,1
591,15788291,Eva,Johnson,713,Germany,Female,38,7,144606.22,1,1,1,56594.36,1
592,15604044,David,Miller,700,France,Male,38,8,134811.3,1,1,0,1299.75,0
593,15679587,Carol,Davis,666,France,Female,,9,115897.12,1,1,1,25095.03,0
594,15775153,Carol,Smith,630,Spain,Male,,4,82034,1,0,0,146326.45,0
595,15603925,David,Williams,779,Spain,Female,26,4,174318.13,2,0,1,38296.21,0
596,15680970,Ivy,Miller,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
597,15697183,Bob,Wilson,685,Spain,Male,43,9,0,2,1,0,107811.28,0
598,15567446,Ivy,Davis,646,Germany,Male,39,9,111574.41,1,1,1,30838.51,0
599,15637476,Alice,Davis,683,Germany,Female,57,5,162448.69,1,0,0,9221.78,1
600,15714939,Alice,Wilson,484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
601,15683503,Eva,Taylor,601,France,Female,43,8,0,3,0,1,110916.15,1
602,15645569,Frank,Williams,762,Spain,Female,26,7,123709.46,2,1,1,169654.57,0
603,15782569,Frank,Davis,687,France,Female,72,9,0,1,0,1,69829.4,0
604,15592387,Carol,Smith,566,France,Male,30,5,0,1,1,0,54926.51,1
605,15609286,Grace,Davis,702,France,Male,37,10,150525.8,1,1,1,94728.49,0
606,15814035,Ivy,Miller,601,France,Male,29,9,0,1,1,1,80393.27,0
607,15661249,Jack,Davis,699,France,Male,53,4,0,2,0,1,111307.98,0
608,15629117,Hank,Smith,584,France,Male,28,10,0,2,1,0,19834.32,0
609,15607170,Frank,Garcia,699,France,Male,35,5,0,2,1,1,78397.24,0
610,15586585,Hank,Miller,698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
611,15686611,Eva,Jones,495,France,Male,30,10,129755.99,1,0,0,172749.65,0
612,15603203,Hank,Jones,650,France,Female,,6,0,2,1,0,1002.39,0
613,15619857,Jack,Miller,605,France,Female,64,2,129555.7,1,1,1,13601.79,0
614,15805062,David,Williams,667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0
615,15660271,Jack,Garcia,688,Germany,Male,26,8,146133.39,1,1,1,175296.76,0
616,15745295,Hank,Miller,727,Spain,Female,,0,0,1,1,0,121751.04,1
617,15719352,Jack,Smith,754,Spain,Male,39,6,170184.99,2,1,0,89593.26,0
618,15766575,Bob,Johnson,612,Germany,Female,62,8,140745.33,1,1,0,193437.89,1
619,15594594,Eva,Brown,546,Spain,Male,42,7,139070.51,1,1,1,86945,0
620,15646161,Ivy,Davis,673,Spain,Female,37,8,0,2,1,1,183318.79,0
621,15682585,David,Taylor,593,France,Male,35,9,114193.24,1,1,0,71154.1,0
622,15603134,Frank,Garcia,656,Spain,Female,,10,167878.5,1,0,1,151887.16,0
623,15636444,Alice,Smith,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
624,15773456,Ivy,Taylor,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0
625,15745307,Alice,Jones,477,Spain,Female,48,2,129120.64,1,0,1,26475.79,0
626,15604119,Eva,Miller,850,Spain,Male,35,7,110349.82,1,0,0,126355.8,0
627,15626900,David,Garcia,427,France,Male,29,1,141325.56,1,1,1,93839.3,0
628,15605447,Carol,Wilson,752,France,Male,49,2,78653.84,1,1,0,7698.6,0
629,15589030,Frank,Davis,649,France,Male,47,1,0,2,1,1,145593.85,0
630,15692463,Bob,Brown,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
631,15712403,Carol,Jones,589,France,Female,61,1,0,1,1,0,61108.56,1
632,15811762,Eva,Miller,583,Germany,Female,54,6,115988.86,1,1,0,57553.98,1
633,15718673,Ivy,Davis,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
